num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi
7370,赑,bì,贝,12,水,贔,MMMU
7371,淼,miǎo,水,12,水,淼,IIIU
7372,赒,zhōu,贝,12,,賙,MMFK
7374,铹,láo,钅,12,金,鐒,QAPL
7376,铽,tè,钅,12,火,鋱,QANY
7379,锊,lüè,钅,12,金,鋝,QEFY
7380,锍,liǔ,钅,12,金,鋶,QYCQ
7381,锎,kāi,钅,12,金,鐦,QUGA
7383,锓,qǐn,钅,12,金,鋟,QVPC
7384,犇,bēn,牛,12,,犇,RHTH
7385,颋,tǐng,页,12,,頲,TFPM
7386,稌,"tú,shǔ",禾,12,,稌,TWTY
7387,筀,guì,竹,12,,筀,TFFF
7388,筘,kòu,竹,12,木,筘,TRKF
7389,筜,dāng,竹,12,,簹,TIVF
7390,筥,jǔ,竹,12,,筥,TKKF
7391,筅,xiǎn,竹,12,木,筅,TTFQ
7392,傃,sù,亻,12,,傃,WGXI
7393,傉,nù,亻,12,,傉,WDFF
7394,翛,xiāo,羽,12,,翛,WHTN
7395,傒,"xī,xì",亻,12,金,傒,WEXD
7396,傕,"què,jué",亻,12,,傕,WPWY
7397,舾,xī,舟,12,金,舾,TESG
7398,畬,"shē,yú",田,12,,畬,WTLF
7400,脿,biǎo,月,12,,脿,EGEY
7401,腘,guó,月,12,,膕,ELGY
7402,䐃,"jiǒng,jùn",月,12,,䐃,ELTY
7403,腙,zōng,月,12,金,腙,EPFI
7404,腒,jū,月,12,,腒,ENDG
7406,鲃,"bā,bà",鱼,12,水,䰾,QGCN
7407,猰,"yà,jiá,qiè",犭,12,,猰,QTDD
7409,猯,"tuān,tuàn",犭,12,,猯,QTMJ
7411,馉,gǔ,饣,12,,餶,QNME
7412,凓,lì,冫,12,,凓,USSY
7413,鄗,hào,阝,12,,鄗,YMKB
7415,廋,sōu,广,12,,廋,YVHC
7416,廆,"guī,wěi,huì",广,12,,廆,YRQC
7417,鄌,táng,阝,12,,鄌,YVHB
7418,粢,zī,米,12,火,粢,UQWO
7419,遆,"tí,dì",辶,12,,遆,UPMP
7420,旐,zhào,方,12,,旐,YTIQ
7422,焞,tūn,火,12,,焞,OYBG
7424,欻,"chuā,xū",欠,12,火,欻,OOQW
7426,溚,"dá,tǎ",氵,12,,溚,IAWK
7427,溁,yíng,氵,12,,爃,IAPS
7428,湝,jiē,氵,12,,湝,IXXR
7429,渰,"yǎn,yān",氵,12,,渰,IWGA
7430,湓,pén,氵,12,水,湓,IWVL
7432,渟,"tíng,tīng",氵,12,,渟,IYPS
7433,溠,zhà,氵,12,,溠,IUDA
7434,渼,měi,氵,12,水,渼,IUGD
7435,溇,lóu,氵,12,,漊,IOVG
7436,湣,"mǐn,hūn",氵,12,水,湣,INAJ
7437,湑,"xǔ,xù",氵,12,,湑,INHE
7438,溞,sāo,氵,12,,溞,ICYJ
7439,愐,miǎn,忄,12,,愐,NDMD
7440,愃,xuān,忄,12,,愃,NPGG
7441,敩,"xiào,xué",攵,12,-,斆,IPBT
7442,甯,"níng,nìng",宀,12,金,甯,PNEJ
7443,棨,qǐ,木,12,,棨,YNTS
7444,扊,yǎn,户,12,,扊,YNOO
7445,裣,liǎn,衤,12,火,襝,PUWI
7446,祼,guàn,礻,12,,祼,PYJS
7447,婻,nàn,女,12,,婻,VFMF
7448,媆,"ruǎn,nèn",女,12,,媆,VDMD
7449,媞,"tí,shì",女,12,,媞,VJGH
7451,媓,huáng,女,12,,媓,VRGG
7452,媂,"dì,tí",女,12,,媂,VUPH
7453,媄,měi,女,12,,媄,VUGD
7454,毵,sān,毛,12,金,毿,CDEN
7455,矞,"yù,xù,jué",矛,12,,矞,CBTK
7458,缊,"wēn,yùn,yūn",纟,12,金,緼,XJLG
7459,缐,xiàn,纟,12,金,線,XRIY
7460,骙,kuí,马,12,,騤,CWGD
7461,瑃,chūn,王,13,-,瑃,GDWJ
7462,瑓,liàn,王,13,,瑓,GGLI
7463,瑅,tí,王,13,,瑅,GJGH
7464,瑆,xīng,王,13,,瑆,GJTG
7465,䴖,jīng,鸟,13,,鶄,GEQG
7466,瑖,duàn,王,13,,瑖,GWDC
7467,瑝,huáng,王,13,,瑝,GRGG
7468,瑔,quán,王,13,,瑔,GRIY
7469,瑀,yǔ,王,13,,瑀,GTKY
7471,瑳,cuō,王,13,,瑳,GUDA
7472,瑂,méi,王,13,,瑂,GNHG
7410,㺄,yǔ,犭,12,,㺄,
7431,㴔,jí,,12,,㴔,
7473,嶅,"áo,ào",山,13,土,嶅,GQTM
7474,瑑,zhuàn,王,13,,瑑,GXEY
7475,遘,gòu,辶,13,木,遘,FJGP
7476,髢,dí,髟,13,,髢,DEBB
7477,塥,gé,土,13,木,塥,FGKH
7478,堽,gāng,土,13,,堽,FLGH
7479,赪,chēng,赤,13,金,赬,FOHM
7480,摛,chī,扌,13,金,摛,RYBC
7481,塝,bàng,土,13,土,塝,FUPY
7482,搒,"péng,bàng",扌,13,水,搒,RUPY
7483,搌,zhǎn,扌,13,火,搌,RNAE
7484,蒱,pú,艹,13,,蒱,ARGY
7485,蒨,qiàn,艹,13,,蒨,AWGE
7486,蓏,luǒ,艹,13,,蓏,ARCY
7487,蔀,bù,艹,13,木,蔀,AUKB
7488,蓢,lǎng,艹,13,,蓢,AYVE
7489,蓂,"mì,míng",艹,13,,蓂,APJU
7490,蒻,ruò,艹,13,,蒻,AXUU
7491,蓣,yù,艹,13,木,蕷,ACBM
7492,椹,"shèn,zhēn",木,13,木,椹,SADN
7493,楪,"dié,yè",木,13,,楪,SANS
7494,榃,tán,木,13,,榃,SSLF
7495,榅,"wēn,yùn",木,13,,榅,SJLG
7496,楒,sī,木,13,-,楒,SLNY
7497,楞,léng,木,13,木,楞,SLYN
7498,楩,pián,木,13,,楩,SWGQ
7499,榇,chèn,木,13,木,櫬,SUSY
7500,椸,yí,木,13,,椸,SYTB
7501,楙,mào,木,13,,楙,SCBS
7502,歅,"yīn,yān",欠,13,,歅,SFQW
7504,碃,qìng,石,13,,碃,DGEG
7505,碏,"què,xī",石,13,,碏,DAJG
7507,碈,hūn,石,13,,碈,DQAJ
7509,硿,"kōng,kòng",石,13,,硿,DPWA
7510,鄠,hù,阝,13,水,鄠,FFNB
7511,辒,wēn,车,13,,輼,LJLG
7514,龆,tiáo,齿,13,火,齠,HWBK
7515,觜,"zī,zuǐ",角,13,火,觜,HXQE
7517,暕,"jiǎn,lán",日,13,,暕,JGLI
7518,鹍,kūn,鸟,13,,鵾,JXXG
7520,㬊,huǎn,日,13,,㬊,JEFC
7521,暅,gèng,日,13,,暅,JNGG
7522,跱,zhì,⻊,13,,跱,KHFF
7523,蜐,jié,虫,13,,蜐,JFCL
7524,蜎,yuān,虫,13,,蜎,JKEG
7525,嵲,niè,山,13,,嵲,MTHS
7526,赗,fèng,贝,13,,賵,MJHG
7527,骱,jiè,骨,13,木,骱,MEWJ
7528,锖,qiāng,钅,13,金,錆,QGEG
7530,锘,nuò,钅,13,金,鍩,QADK
7531,锳,yīng,钅,13,,鍈,QAMD
7532,锧,zhì,钅,13,,鑕,QRFM
7533,锪,huō,钅,13,金,鍃,QQRN
7535,锫,péi,钅,13,金,錇,QUKG
7536,锬,"tán,xiān",钅,13,金,錟,QOOY
7538,稑,lù,禾,13,,稑,TFWF
7539,稙,zhī,禾,13,,稙,TFHG
7540,䅟,cǎn,禾,13,,穇,TCDE
7542,筻,gàng,竹,13,木,筻,TGJQ
7543,筼,yún,竹,13,,篔,TKMU
7544,筶,gào,竹,13,,筶,TTFK
7545,筦,guǎn,竹,13,,筦,TPFQ
7546,筤,"láng,làng",竹,13,,筤,TYVE
7547,傺,chì,亻,13,金,傺,WWFI
7548,鹎,bēi,鸟,13,水,鵯,RTFG
7549,僇,lù,亻,13,,僇,WNWE
7550,艅,yú,舟,13,,艅,TEWT
7551,艉,wěi,舟,13,土,艉,TENN
7552,谼,hóng,谷,13,,谼,WWKW
7553,貆,"huān,huán",豸,13,,貆,EEGG
7554,腽,wà,月,13,火,腽,EJLG
7555,腨,shuàn,月,13,,腨,EMDJ
7556,腯,tú,月,13,,腯,ERFH
7557,鲉,yóu,鱼,13,,鮋,QGMG
7558,鲊,"zhǎ,zhà",鱼,13,,鮓,QGTF
7559,鲌,"bà,bó",鱼,13,水,鮊,QGRG
7560,䲟,yìn,鱼,16,,鮣,QGQB
7563,鲏,pí,鱼,13,,鮍,QGHC
7564,雊,gòu,隹,13,,雊,QKWY
7565,猺,yáo,犭,13,,猺,QTEM
7566,飔,sī,风,13,-,颸,MQLN
7567,觟,"huà,xiè",角,13,土,觟,QEFF
7569,馌,yè,饣,13,,饁,QNFL
7570,裛,yì,衣,13,,裛,YCEU
7571,廒,áo,广,13,土,廒,YGQT
7572,瘀,yū,疒,13,土,瘀,UYWU
7573,瘅,"dān,dàn",疒,13,火,癉,UUJF
7574,鄘,yōng,阝,13,土,鄘,YVEB
7575,鹒,gēng,鸟,13,,鶊,YVWG
7576,鄜,fū,阝,13,金,鄜,YNJB
7577,麀,yōu,鹿,13,,麀,YNJX
7578,鄣,zhāng,阝,13,火,鄣,UJBH
7579,阘,tà,门,13,,闒,UJND
7581,煁,chén,火,13,,煁,OADN
7582,煃,kuǐ,火,13,,煃,ODFF
7583,煴,"yūn,yùn",火,13,,煴,OJLG
7584,煋,xīng,火,13,,煋,OJTG
7585,煟,wèi,火,13,,煟,OLEG
7586,煓,tuān,火,13,,煓,OMDJ
7587,滠,shè,氵,13,水,灄,IBCC
7588,溍,jìn,氵,13,,溍,IGOJ
7589,溹,suǒ,氵,13,,溹,IFPI
7590,滆,gé,氵,13,,滆,IGKH
7591,滉,huàng,氵,13,水,滉,IJIQ
7592,溦,wēi,氵,13,,溦,IMGT
7593,溵,yīn,氵,13,,溵,IRVC
7594,漷,"huǒ,kuò,huò",氵,13,,漷,IYBB
7595,滧,yáo,氵,13,,滧,IUQT
7508,䃅,dī,,13,,磾,
7596,滘,jiào,氵,13,,滘,IPWK
7597,滍,zhì,氵,13,,滍,IBHJ
7598,愭,qí,忄,13,,愭,NFTJ
7599,慥,zào,忄,13,,慥,NTFP
7600,慆,tāo,忄,13,火,慆,NEVG
7601,塱,lǎng,土,13,,塱,YVCF
7603,裼,"tì,xī",衤,13,火,裼,PUJR
7604,禋,yīn,礻,13,,禋,PYSF
7605,禔,"zhī,zhǐ,tí",礻,13,,禔,PYJH
7606,禘,dì,礻,13,,禘,PYUH
7607,禒,xiǎn,礻,13,,禒,PYXE
7608,谫,jiǎn,讠,13,木,謭,YUEV
7609,鹔,sù,鸟,13,,鷫,VIJG
7611,愍,mǐn,心,13,水,愍,NATN
7612,嫄,yuán,女,13,,嫄,VDRI
7613,媱,yáo,女,13,,媱,VERM
7614,戤,gài,戈,13,木,戤,ECLA
7615,勠,lù,力,13,,勠,NWEL
7616,戣,kuí,戈,13,,戣,WGDA
7619,缞,"shuāi,cuī,suī",纟,13,,縗,XYKE
7620,耤,"jí,jiè",耒,14,,耤,DIAJ
7621,瑧,zhēn,王,14,,瑧,GDWT
7623,瑨,jìn,王,14,,瑨,GGOJ
7624,瑱,"tiàn,zhèn",王,14,,瑱,GFHW
7625,瑷,ài,王,14,土,璦,GEPC
7626,瑢,róng,王,14,,瑢,GPWK
7627,斠,jiào,斗,14,,斠,FJGF
7628,摏,chōng,扌,14,,摏,RDWV
7629,墕,"yān,yàn",土,14,,墕,FGHO
7630,墈,kàn,土,14,,墈,FADL
7631,墐,jìn,土,14,,墐,FAKG
7632,墘,qián,土,14,,墘,FFJN
7633,摴,chū,扌,14,金,摴,RFFN
7634,銎,qióng,金,14,金,銎,AMYQ
7636,墚,liáng,土,14,土,墚,FIVS
7637,撖,hàn,扌,14,水,撖,RNBT
7639,靽,bàn,革,14,,靽,AFUF
7640,鞁,bèi,革,14,,鞁,AFHC
7641,蔌,sù,艹,14,木,蔌,AGKW
7642,蔈,piào,艹,14,,蔈,ASFI
7643,蓰,xǐ,艹,14,木,蓰,ATHH
7644,蔹,liǎn,艹,14,木,蘞,AWGT
7645,蔊,"hàn,hǎn",艹,14,,蔊,AOJF
7646,嘏,"gǔ,jiǎ",口,14,水,嘏,DNHC
7647,榰,zhī,木,14,,榰,
7648,榑,"fú,fù,bó",木,14,,榑,SGEF
7649,槚,jiǎ,木,14,,檟,SSMY
7651,槜,zuì,木,14,,槜,SWYE
7652,榍,xiè,木,14,木,榍,SNIE
7653,疐,"dì,zhì",疋,14,,疐,FPLH
7655,酺,pú,酉,14,,酺,SGGY
7656,酾,"shāi,shī",酉,14,金,釃,SGGY
7657,酲,chéng,酉,14,金,酲,SGKG
7658,酴,tú,酉,14,金,酴,SGWT
7659,碶,qì,石,14,,碶,DDHD
7662,碨,"wèi,wěi",石,14,,碨,DLGE
7664,碹,xuàn,石,14,土,碹,DPGG
7665,碥,biǎn,石,14,土,碥,DYNA
7666,劂,jué,刂,14,金,劂,DUBJ
7668,䴗,jú,鸟,14,,鶪,HDQG
7669,夥,huǒ,夕,14,木,,JSQQ
7670,瞍,sǒu,目,14,金,瞍,HVHC
7671,鹖,hé,鸟,14,,鶡,JQWG
7672,㬎,xiǎn,日,14,,㬎,JXXO
7673,跽,jì,⻊,14,木,跽,KHNN
7674,蜾,guǒ,虫,14,木,蜾,JJSY
7675,幖,biāo,巾,14,水,幖,MHSI
7676,嶍,xí,山,14,,嶍,MNRG
7677,圙,lüè,囗,14,,圙,LWDD
7679,锺,zhōng,钅,14,,鍾,QTGF
7680,锼,sōu,钅,14,金,鎪,QVHC
7681,锽,huáng,钅,14,,鍠,QRGG
7683,锾,huán,钅,14,金,鍰,QEFC
7684,锿,āi,钅,14,金,鎄,QYEY
7685,镃,zī,钅,14,,鎡,QUXX
7686,镄,fèi,钅,14,金,鐨,QXJM
7687,镅,méi,钅,14,金,鎇,QNHG
7688,馝,bì,香,14,水,馝,TJNT
7689,鹙,qiū,鸟,14,,鶖,TOQG
7690,箨,tuò,竹,14,火,籜,TRCH
7691,箖,"lín,lǐn",竹,14,,箖,TSSU
7692,劄,"zhā,zhá",刂,14,,劄,TWGJ
7693,僬,jiāo,亻,14,木,僬,WWYO
7694,僦,jiù,亻,14,木,僦,WYIN
7695,僔,zǔn,亻,14,金,僔,WUSF
7696,僎,zhuàn,亻,14,,僎,WNNW
7697,槃,pán,木,14,,槃,TEMS
7699,鲒,jié,鱼,14,木,鮚,QGFK
7700,鲕,ér,鱼,14,火,鮞,QGDJ
7702,鲖,tóng,鱼,14,,鲖,QGMK
7703,鲗,zéi,鱼,14,,鰂,QGMJ
7704,鲘,hòu,鱼,14,,鮜,QGRK
7705,鲙,kuài,鱼,14,,鱠,QGWC
7709,夐,"xuàn,xiòng",夂,14,,夐,QMWT
7710,獍,jìng,犭,14,木,獍,QTUQ
7711,飗,liú,风,14,,飀,MQQL
7713,凘,sī,冫,14,,凘,UADR
7714,廑,"jǐn,qín",广,14,木,廑,YAKG
7715,廙,yì,广,14,,廙,YLAW
7716,瘗,yì,疒,14,木,瘞,UGUF
7717,瘥,"chài,cuó",疒,14,金,瘥,UUDA
7718,瘕,"jiǎ,xiá,xiā",疒,14,木,瘕,UNHC
7719,鲝,zhǎ,鱼,14,,鮺,UDQG
7720,鄫,zēng,阝,14,,鄫,ULJB
7721,熇,"hè,xiāo",火,14,,熇,OYMK
7660,䃎,zhà,,14,,䃎,
7698,㙦,xié,,14,,㙦,
7722,漹,yān,氵,14,,漹,IGHO
7723,漖,jiào,氵,14,,漖,IFTT
7724,潆,yíng,氵,14,水,瀠,IAPI
7725,漤,lǎn,氵,14,水,漤,ISSV
7726,潩,yì,氵,14,,潩,ILAW
7727,漼,"cuǐ,cuī",氵,14,,漼,IMWY
7728,漴,"chóng,shuāng",氵,14,,漴,IMPI
7729,㽏,gàn,甘,14,,㽏,IWGF
7730,漈,jì,氵,14,,漈,IWFI
7731,漋,lóng,氵,14,,漋,IBTG
7732,漻,"liáo,liú",氵,14,,漻,INWE
7733,慬,"jìn,qín,jǐn",忄,14,,慬,NAKG
7734,窬,yú,穴,14,金,窬,PWWJ
7735,窭,jù,穴,14,木,窶,PWOV
7736,㮾,lǎng,木,10,,㮾,YVCS
7738,褕,yú,衤,14,,褕,PUWJ
7739,禛,zhēn,礻,14,,禛,PYFW
7740,禚,zhuó,礻,14,火,禚,PYUO
7741,隩,"yù,ào",阝,14,,隩,BTMD
7742,嫕,yì,女,14,,嫕,VATN
7743,嫭,hù,女,14,,嫭,VHAH
7744,嫜,zhāng,女,14,火,嫜,VUJH
7745,嫪,lào,女,14,火,嫪,VNWE
7748,麹,qū,麦,15,,麴,GTQO
7749,璆,qiú,王,15,,璆,GNWE
7750,漦,chí,水,15,金,漦,FITI
7751,叇,dài,厶,15,,靆,FCVP
7752,墣,pú,土,15,,墣,FOGY
7753,墦,fán,土,15,,墦,FTOL
7754,墡,shàn,土,15,,墡,FUDK
7755,劐,huō,刂,15,金,劐,AWYJ
7756,薁,"yù,ào",艹,15,,薁,ATMD
7757,蕰,wēn,艹,15,,蕰,AIJL
7758,蔃,qiáng,艹,15,,蔃,AXKJ
7759,鼒,zī,鼎,15,,鼒,FTHN
7760,槱,"yǒu,chǎo",木,15,,槱,SSGO
7761,鹝,yì,鸟,15,,鷊,GKMG
7762,磏,"lián,qiān",石,15,,磏,DUVO
7763,磉,sǎng,石,15,金,磉,DCCS
7764,殣,jìn,歹,15,,殣,GQAG
7765,慭,yìn,心,15,,憖,GODN
7766,霅,zhà,雨,15,,霅,FYF
7767,暵,hàn,日,15,,暵,JAKW
7768,暲,zhāng,日,15,,暲,JUJH
7769,暶,xuán,日,15,,暶,JYTH
7770,踦,yǐ,⻊,15,,踦,KHDK
7771,踣,bó,⻊,15,水,踣,KHUK
7773,蝘,yǎn,虫,15,,蝘,JAJV
7774,蝲,là,虫,15,,蝲,JGKJ
7775,蝤,"yóu,qiú",虫,15,木,蝤,JUSG
7776,噇,chuáng,口,15,金,噇,KUJF
7777,噂,zǔn,口,15,,噂,KUSF
7778,噀,xùn,口,15,,噀,KNNW
7779,罶,liǔ,罒,15,,罶,LQYL
7780,嶲,"guī,xī,juàn",山,15,,嶲,MWYM
7781,嶓,bō,山,15,土,嶓,MTOL
7783,嶟,zūn,山,15,,嶟,MUSF
7784,嶒,céng,山,15,土,嶒,MULJ
7785,镆,mò,钅,15,金,鏌,QAJD
7786,镈,bó,钅,15,金,鎛,QGEF
7787,镋,tǎng,钅,15,,钂,QIPQ
7788,镎,ná,钅,15,金,鎿,QWGR
7790,镕,róng,钅,15,金,鎔,QPWK
7791,稹,zhěn,禾,15,金,稹,TFHW
7792,儇,xuān,亻,15,金,儇,WLGE
7793,皞,hào,白,15,,皞,RRDF
7794,皛,xiǎo,白,15,,皛,RRRF
7795,䴘,tī,鸟,15,,鷉,RHAG
7796,艎,huáng,舟,15,,艎,TERG
7797,艏,shǒu,舟,15,金,艏,TEUH
7798,鹟,wēng,鸟,15,,鶲,WCNG
7800,鲦,tiáo,鱼,15,火,鰷,QGTS
7801,鲪,jūn,鱼,15,,鮶,QGVK
7802,鲬,yǒng,鱼,15,,鯒,QGCE
7803,橥,zhū,木,15,木,橥,QTFS
7804,觭,"jī,qí",角,15,,觭,QEDK
7805,鹠,liú,鸟,15,,鶹,QYVG
7806,鹡,jí,鸟,15,,鶺,IWEG
7807,糇,hóu,米,15,木,糇,OWND
7808,糈,xǔ,米,15,土,糈,ONHE
7809,翦,jiǎn,羽,15,木,翦,UEJN
7810,鹢,yì,鸟,15,,鷁,UWLG
7811,鹣,jiān,鸟,15,木,鶼,UVOG
7812,熛,biāo,火,15,火,熛,OSFI
7813,潖,pá,氵,15,,潖,IGGC
7814,潵,"sàn,sǎ",氵,15,,潵,IAET
7816,澂,chéng,氵,15,,澂,IMGT
7817,澛,lǔ,氵,15,,瀂,IQGJ
7818,瑬,liú,玉,15,,瑬,IYCY
7819,潽,pū,氵,15,,潽,IUOJ
7820,潾,lín,氵,15,,潾,IOQH
7821,潏,yù,氵,15,,潏,ICBK
7822,憭,"liáo,liǎo",忄,15,,憭,NDUI
7823,憕,"chéng,dèng,zhèng",忄,15,,憕,NWGU
7825,戭,yǎn,戈,15,,戭,PGMA
7826,褯,jiè,衤,15,,褯,PUYH
7827,禤,xuān,礻,15,,禤,PYLN
7829,嫽,liáo,女,15,,嫽,VDUI
7830,遹,yù,辶,15,,遹,CBTP
7832,璥,jǐng,王,16,,璥,GAQT
7833,璲,suì,王,16,,璲,GUEP
7834,璒,dēng,王,16,,璒,GWGU
7835,憙,xǐ,心,16,,憙,FKUN
7836,擐,huàn,扌,16,水,擐,RLGE
7837,鄹,zōu,阝,16,金,鄹,BCTB
7838,薳,"yuǎn,wěi",艹,16,,薳,AFKP
7839,鞔,"mán,mèn",革,16,水,鞔,AFQQ
7840,黇,tiān,黄,16,,黇,AMWK
7842,蕗,lù,艹,16,,蕗,AKHK
7843,薢,xiè,艹,16,,薢,AQEH
7844,蕹,wèng,艹,16,木,蕹,AYXY
7772,䗖,dì,,15,,螮,
7815,㵐,jué,,15,,㵐,
7845,橞,huì,木,16,,橞,SGJN
7846,橑,liáo,木,16,,橑,SDUI
7847,橦,"tóng,chuáng",木,16,,橦,SUJF
7848,醑,xǔ,酉,16,-,醑,SGNE
7849,觱,bì,角,16,水,觱,DGKE
7850,磡,kàn,石,16,,磡,DADL
7852,磜,qì,石,16,,磜,DWFI
7853,豮,fén,豕,16,,豶,EFAM
7857,鹾,cuó,卤,16,金,鹺,HLQA
7858,虤,yán,虍,16,,虤,HAMM
7859,暿,"xī,xǐ",日,16,,暿,JFKK
7860,曌,zhào,日,16,,曌,JEPA
7861,曈,tóng,日,16,,曈,JUJF
7863,蹅,chǎ,⻊,16,金,蹅,KHSG
7864,踶,dì,⻊,16,,踶,KHJH
7866,螗,táng,虫,16,火,螗,JYVK
7867,疁,liú,田,16,,疁,LNWE
7869,幪,méng,巾,16,,幪,MHAE
7871,嶦,"zhān,shàn",山,16,,嶦,MQDY
7875,馞,bó,香,16,水,馞,TJFB
7876,穄,jì,禾,16,,穄,TWFI
7877,篚,fěi,竹,16,木,篚,TADD
7878,篯,"jiǎn,jiān",竹,16,,籛,TQGR
7879,簉,zào,竹,16,,簉,TTFP
