num,word,pinyin,radical,stroke_count,wuxing,traditional,wubi,pinyin_initial,pinyin_final,tone
4065,妯,zhóu,女,8,金,妯,VMG,zh,ou,2
4066,姗,"shān,shàn",女,8,金,姗,VMMG,sh,an,1
4067,帑,"tǎng,nú",巾,8,火,帑,VCMH,t,ang,3
4068,弩,nǔ,弓,8,火,弩,VCXB,n,u,3
4069,孥,nú,子,8,金,孥,VCBF,n,u,2
4070,驽,nú,马,8,火,駑,VCCF,n,u,2
4071,虱,shī,虫,8,,虱,NTJI,sh,i,1
4072,迦,jiā,辶,8,木,迦,LKPD,j,ia,1
4073,迨,dài,辶,8,火,迨,CKPD,d,ai,4
4074,绀,gàn,纟,8,木,紺,XAFG,g,an,4
4075,绁,xiè,纟,8,水,紲,XANN,x,ie,4
4076,绂,fú,纟,8,水,紱,XDCY,f,u,2
4077,驷,sì,马,8,金,駟,CLG,s,i,4
4078,驸,fù,马,8,水,駙,CWFY,f,u,4
4079,绉,zhòu,纟,8,金,縐,XQVG,zh,ou,4
4080,绌,chù,纟,8,金,絀,XBMH,ch,u,4
4081,驿,yì,马,8,木,驛,CCFH,y,i,4
4082,骀,"dài,tái",马,8,火,駘,CCKG,t,ai,2
4083,甾,"zāi,zī",田,8,金,甾,VLF,z,ai,1
4084,珏,jué,王,9,火,珏,GGYY,j,ue,2
4085,珐,fà,王,9,金,珐,GFCY,f,a,3
4086,珂,kē,王,9,木,珂,GSKG,k,e,1
4087,珑,lóng,王,9,火,瓏,,l,ong,2
4088,玳,dài,王,9,火,玳,GWAY,d,ai,4
4089,珀,pò,王,9,水,珀,GRG,p,o,4
4090,顸,hān,页,9,水,頇,FDMY,h,an,1
4091,珉,mín,王,9,水,珉,GNAN,m,in,2
4092,珈,jiā,王,9,木,珈,GLKG,j,ia,1
4093,拮,"jié,jiá",扌,9,木,拮,RFKG,j,ie,2
4094,垭,"yā,yà",土,9,土,埡,FGOG,y,a,1
4095,挝,"wō,zhuā",扌,9,火,撾,RFPY,w,o,1
4096,垣,yuán,土,9,土,垣,FGJG,y,uan,2
4097,挞,tà,扌,9,火,撻,RDPY,t,a,4
4098,垤,dié,土,9,土,垤,FGCF,d,ie,2
4099,赳,jiū,走,9,木,赳,FHNH,j,iu,1
4100,贲,"bēn,bì",贝,9,水,賁,FAMU,b,i,4
4101,垱,dàng,土,9,,壋,FIVG,d,ang,4
4102,垌,"dòng,tóng",土,9,土,垌,FMGK,t,ong,2
4103,郝,hǎo,阝,9,金,郝,FOBH,h,ao,3
4104,垧,shǎng,土,9,土,垧,FTMK,sh,ang,3
4105,垓,gāi,土,9,土,垓,FYNW,g,ai,1
4106,挦,xián,扌,9,,撏,RVFY,x,ian,2
4107,垠,yín,土,9,土,垠,FVEY,y,in,2
4108,茜,"qiàn,xī",艹,9,木,茜,ASF,q,ian,4
4109,荚,jiá,艹,9,木,莢,AGUW,j,ia,2
4110,荑,"yí,tí",艹,9,木,荑,AGXW,t,i,2
4111,贳,shì,贝,9,,貰,ANMU,sh,i,4
4112,荜,bì,艹,9,木,蓽,AXXF,b,i,4
4113,莒,jǔ,艹,9,木,莒,AKKF,j,u,3
4114,茼,tóng,艹,9,木,茼,AMGK,t,ong,2
4115,茴,huí,艹,9,木,茴,ALKF,h,ui,2
4116,茱,zhū,艹,9,木,茱,ARIU,zh,u,1
4117,莛,tíng,艹,9,木,莛,ATFP,t,ing,2
4118,荞,qiáo,艹,9,木,蕎,ATDJ,q,iao,2
4119,茯,fú,艹,9,木,茯,AWDU,f,u,2
4120,荏,rěn,艹,9,木,荏,AWTF,r,en,3
4121,荇,xìng,艹,9,木,荇,ATFH,x,ing,4
4122,荃,quán,艹,9,木,荃,AWGF,q,uan,2
4123,荟,huì,艹,9,木,薈,AWFC,h,ui,4
4124,荀,xún,艹,9,木,荀,AQJF,x,un,2
4125,茗,míng,艹,9,木,茗,AQKF,m,ing,2
4126,荠,"qí,jì",艹,9,木,薺,AYJJ,j,i,4
4127,茭,jiāo,艹,9,木,茭,AUQU,j,iao,1
4128,茨,cí,艹,9,木,茨,AUQW,c,i,2
4129,垩,è,土,9,土,堊,GOGF,,e,4
4130,荥,"yíng,xíng",艹,9,水,滎,APIU,y,ing,2
4131,荦,luò,艹,9,木,犖,APRH,l,uo,4
4132,荨,"qián,xún",艹,9,木,蕁,AVFU,q,ian,2
4133,荩,jìn,艹,9,木,藎,ANYU,j,in,4
4134,剋,"kēi,kè",刂,9,,剋,DQJK,k,e,4
4135,荪,sūn,艹,9,木,蓀,ABIU,s,un,1
4136,茹,rú,艹,9,木,茹,AVKF,r,u,2
4137,荬,mǎi,艹,9,木,蕒,ANUD,m,ai,3
4138,荮,zhòu,艹,9,木,葤,AXFU,zh,ou,4
4139,柰,nài,木,9,火,柰,SFIU,n,ai,4
4140,栉,zhì,木,9,木,櫛,SABH,zh,i,4
4141,柯,kē,木,9,木,柯,SSKG,k,e,1
4142,柘,zhè,木,9,木,柘,SDG,zh,e,4
4143,栊,lóng,木,9,木,櫳,SDXN,l,ong,2
4144,柩,jiù,木,9,木,柩,SAQY,j,iu,4
4145,枰,píng,木,9,木,枰,SGUH,p,ing,2
4146,栌,lú,木,9,木,櫨,SHNT,l,u,2
4147,柙,xiá,木,9,木,柙,SLH,x,ia,2
4148,枵,xiāo,木,9,木,枵,SKGN,x,iao,1
4149,柚,"yòu,yóu",木,9,木,柚,SMG,y,ou,4
4150,枳,zhǐ,木,9,木,枳,SKWY,zh,i,3
4151,柞,"zhà,zuò",木,9,木,柞,STHF,z,uo,4
4152,柝,tuò,木,9,木,柝,SRYY,t,uo,4
4153,栀,zhī,木,9,金,栀,SRGB,zh,i,1
4154,柢,"dǐ,chí",木,9,木,柢,SQAY,d,i,3
4155,栎,"lì,yuè",木,9,木,櫟,SQIY,l,i,4
4156,枸,"gǒu,jǔ,gōu",木,9,木,枸,SQKG,g,ou,3
4157,柈,"pán,bàn",木,9,木,柈,SUFH,b,an,4
4158,柁,"tuó,duò",木,9,木,柁,,t,uo,2
4159,枷,jiā,木,9,木,枷,SLKG,j,ia,1
4160,柽,chēng,木,9,木,檉,SCFG,ch,eng,1
4161,剌,"là,lá",刂,9,火,剌,GKIJ,l,a,4
4162,酊,"dīng,dǐng",酉,9,火,酊,SGSH,d,ing,3
4163,郦,"lì,zhí",阝,9,火,酈,GMYB,l,i,4
4164,甭,béng,一,9,水,甭,GIEJ,b,eng,2
4165,砗,chē,石,9,土,硨,DLH,ch,e,1
4166,砘,dùn,石,9,土,砘,DGBN,d,un,4
4167,砒,pī,石,9,土,砒,DXXN,p,i,1
4168,斫,zhuó,石,9,木,斫,DRH,zh,uo,2
4169,砭,biān,石,9,土,砭,DTPY,b,ian,1
4170,砜,fēng,石,9,土,碸,DMQY,f,eng,1
4171,奎,kuí,大,9,土,奎,DFFF,k,ui,2
4172,耷,dā,耳,9,火,耷,DBF,d,a,1
4173,虺,"huī,huǐ",虫,9,水,虺,GQJI,h,ui,3
4174,殂,cú,歹,9,金,殂,GQEG,c,u,2
4175,殇,shāng,歹,9,金,殤,GQTR,sh,ang,1
4176,殄,tiǎn,歹,9,火,殄,GQWE,t,ian,3
4177,殆,dài,歹,9,火,殆,GQCK,d,ai,4
4178,轱,gū,车,9,木,軲,LDG,g,u,1
4179,轲,kē,车,9,木,軻,LSKG,k,e,1
4180,轳,lú,车,9,火,轤,LHNT,l,u,2
4181,轶,yì,车,9,火,軼,LRWY,y,i,4
4182,轸,zhěn,车,9,火,軫,LWET,zh,en,3
4183,虿,chài,虫,9,金,蠆,DNJU,ch,ai,4
4184,毖,bì,比,9,水,毖,XXNT,b,i,4
4185,觇,chān,见,9,金,覘,HKMQ,ch,an,1
4186,尜,gá,小,9,木,尜,IDIU,g,a,2
4187,哐,kuāng,口,9,木,哐,KAGG,k,uang,1
4188,眄,"miǎn,miàn",目,9,水,眄,HGHN,m,ian,3
4189,眍,kōu,目,9,木,眍,HAQY,k,ou,1
4191,郢,yǐng,阝,9,木,郢,KGBH,y,ing,3
4192,眇,miǎo,目,9,水,眇,HITT,m,iao,3
4193,眊,mào,目,9,,眊,HTFN,m,ao,4
4194,眈,dān,目,9,火,眈,HPQN,d,an,1
4195,禺,"yú,yù,ǒu",丨,9,木,禺,JMHY,y,u,2
4196,哂,shěn,口,9,金,哂,KSG,sh,en,3
4197,咴,huī,口,9,火,咴,KDOY,h,ui,1
4198,曷,hé,曰,9,火,曷,JQWN,h,e,2
4199,昴,mǎo,日,9,水,昴,JQTB,m,ao,3
4200,昱,yù,日,9,火,昱,JUF,y,u,4
4201,昵,nì,日,9,木,昵,JNXN,n,i,4
4202,咦,yí,口,9,土,咦,KGXW,y,i,2
4203,哓,xiāo,口,9,金,嘵,KATQ,x,iao,1
4204,哔,bì,口,9,水,嗶,KXXF,b,i,4
4205,畎,quǎn,田,9,木,畎,LDY,q,uan,3
4206,毗,pí,比,9,水,毗,LXXN,p,i,2
4207,呲,"cī,zī",口,9,金,呲,KHXN,c,i,1
4208,胄,zhòu,月,9,火,胄,MEF,zh,ou,4
4209,畋,tián,田,9,火,畋,LTY,t,ian,2
4210,畈,fàn,田,9,水,畈,LRCY,f,an,4
4211,虼,gè,虫,9,木,虼,JTNN,g,e,4
4212,虻,méng,虫,9,水,虻,JYNN,m,eng,2
4213,盅,zhōng,皿,9,火,盅,KHLF,zh,ong,1
4214,咣,guāng,口,9,木,咣,KIQN,g,uang,1
4215,哕,"yuě,huì",口,9,水,噦,KMQY,h,ui,4
4216,剐,guǎ,刂,9,金,剮,KMWJ,g,ua,3
4217,郧,yún,阝,9,土,鄖,KMBH,y,un,2
4218,咻,xiū,口,9,金,咻,KWSY,x,iu,1
4219,囿,yòu,囗,9,土,囿,LDED,y,ou,4
4220,咿,yī,口,9,土,咿,KWVT,y,i,1
4221,哌,pài,口,9,水,哌,KREY,p,ai,4
4222,哙,kuài,口,9,木,噲,KWFC,k,uai,4
4223,哚,duǒ,口,9,火,哚,KMSY,d,uo,3
4224,咯,"gē,luò,kǎ,lo",口,9,木,咯,KTKG,g,e,1
4225,咩,miē,口,9,水,咩,KUDH,m,ie,1
4226,咤,zhà,口,9,金,咤,KPTA,zh,a,4
4227,哝,nóng,口,9,火,噥,KPEY,n,ong,2
4228,哏,"gén,hěn",口,9,木,哏,KVEY,g,en,2
4229,哞,mōu,口,9,水,哞,KCRH,m,ou,1
4230,峙,"zhì,shì",山,9,金,峙,MFFY,zh,i,4
4231,峣,yáo,山,9,,嶢,MATQ,y,ao,2
4232,罘,fú,罒,9,水,罘,LGIU,f,u,2
4233,帧,zhēn,巾,9,金,幀,MHHM,zh,en,1
4234,峒,"dòng,tóng",山,9,土,峒,MMGK,t,ong,2
4235,峤,"qiáo,jiào",山,9,土,嶠,MTDJ,j,iao,4
4236,峋,xún,山,9,土,峋,MQJG,x,un,2
4237,峥,zhēng,山,9,土,峥,MQVH,zh,eng,1
4238,贶,kuàng,贝,9,木,貺,MKQN,k,uang,4
4239,钚,bù,钅,9,水,鈈,QGIY,b,u,4
4240,钛,tài,钅,9,金,鈦,QDYY,t,ai,4
4241,钡,bèi,钅,9,金,鋇,QMY,b,ei,4
4242,钣,bǎn,钅,9,金,鈑,QRCY,b,an,3
4243,钤,qián,钅,9,金,鈐,QWYN,q,ian,2
4244,钨,wū,钅,9,金,鎢,QQNG,w,u,1
4245,钫,fāng,钅,9,金,鈁,QYN,f,ang,1
4246,钯,"bǎ,pá",钅,9,金,鈀,QCN,b,a,3
4247,氡,dōng,气,9,,氡,RNTU,d,ong,1
4248,氟,fú,气,9,水,氟,RNXJ,f,u,2
4249,牯,gǔ,牜,9,木,牯,TRDG,g,u,3
4250,郜,gào,阝,9,木,郜,TFKB,g,ao,4
4251,秕,bǐ,禾,9,水,秕,TXXN,b,i,3
4252,秭,zǐ,禾,9,火,秭,TTNT,z,i,3
4253,竽,yú,竹,9,木,竽,TGFJ,y,u,2
4254,笈,jí,竹,9,木,笈,TEYU,j,i,2
4255,笃,dǔ,竹,9,木,篤,TCF,d,u,3
4256,俦,chóu,亻,9,火,儔,WDTF,ch,ou,2
4257,俨,yǎn,亻,9,木,儼,WGOD,y,an,3
4258,俅,qiú,亻,9,木,俅,WFIY,q,iu,2
4259,俪,lì,亻,9,火,儷,WGMY,l,i,4
4260,叟,sǒu,又,9,金,叟,VHCU,s,ou,3
4261,垡,fá,土,9,土,垡,WAFF,f,a,2
4262,牮,jiàn,牛,9,木,牮,WARH,j,ian,4
4263,俣,yǔ,亻,9,金,俣,WKGD,y,u,3
4264,俚,lǐ,亻,9,火,俚,WJFG,l,i,3
4265,皈,guī,白,9,木,皈,RRCY,g,ui,1
4266,俑,yǒng,亻,9,土,俑,WCEH,y,ong,3
4267,俟,"sì,qí",亻,9,金,俟,WCTD,s,i,4
4268,逅,hòu,辶,9,木,逅,RGKP,h,ou,4
4269,徇,xùn,彳,9,水,徇,TQJG,x,un,4
4270,徉,yáng,彳,9,火,徉,TUDH,y,ang,2
4271,舢,shān,舟,9,金,舢,TEMH,sh,an,1
4272,俞,"yú,shù,yù",人,9,金,俞,WGEJ,y,u,2
4273,郗,"chī,xī",阝,9,水,郗,QDMB,x,i,1
4274,俎,zǔ,人,9,金,俎,WWEG,z,u,3
4275,郤,xì,阝,9,金,郤,WWKB,x,i,4
4276,爰,yuán,爫,9,土,爰,EFTC,y,uan,2
4277,郛,fú,阝,9,水,郛,EBBH,f,u,2
4278,瓴,líng,瓦,9,火,瓴,WYCN,l,ing,2
4279,胨,dòng,月,9,火,腖,EAIY,d,ong,4
4280,胪,lú,月,9,火,臚,EHNT,l,u,2
4281,胛,jiǎ,月,9,木,胛,ELH,j,ia,3
4282,胂,shèn,月,9,金,胂,EJHH,sh,en,4
4283,胙,zuò,月,9,金,胙,ETHF,z,uo,4
4284,胍,guā,月,9,木,胍,ERCY,g,ua,1
4285,胗,zhēn,月,9,金,胗,EWET,zh,en,1
4286,胝,zhī,月,9,金,胝,EQAY,zh,i,1
4287,朐,"qú,xù,chǔn",月,9,木,朐,EQKG,q,u,2
4288,胫,jìng,月,9,木,脛,ECAG,j,ing,4
4289,鸨,bǎo,鸟,9,水,鴇,XFQG,b,ao,3
4290,匍,pú,勹,9,水,匍,QGEY,p,u,2
4291,狨,róng,犭,9,金,狨,QTAD,r,ong,2
4292,狯,kuài,犭,9,木,獪,QTWC,k,uai,4
4293,飑,biāo,风,9,水,颮,MQQN,b,iao,1
4294,狩,shòu,犭,9,金,狩,QTPF,sh,ou,4
4295,狲,sūn,犭,9,金,猻,QTBI,s,un,1
4296,訇,hōng,勹,9,木,訇,QYD,h,ong,1
4297,逄,páng,辶,9,火,逄,TAHP,p,ang,2
4298,昝,zǎn,日,9,金,昝,THJF,z,an,3
4299,饷,xiǎng,饣,9,水,餉,QNTK,x,iang,3
4300,饸,hé,饣,9,,餄,QNWK,h,e,2
4301,饹,"gē,le",饣,9,,餎,QNTK,l,e,5
4302,胤,yìn,月,9,木,胤,TXEN,y,in,4
4303,孪,luán,子,9,火,孿,YOBF,l,uan,2
4304,娈,luán,女,9,土,孌,YOVF,l,uan,2
4305,弈,yì,廾,9,木,弈,YOAJ,y,i,4
4306,奕,yì,大,9,木,奕,YODU,y,i,4
4307,庥,xiū,广,9,金,庥,YWSI,x,iu,1
4308,疬,lì,疒,9,火,癧,UDLV,l,i,4
4309,疣,yóu,疒,9,土,疣,UDNV,y,ou,2
4310,疥,jiè,疒,9,木,疥,UWJK,j,ie,4
4311,疭,zòng,疒,9,,瘲,UWWI,z,ong,4
4312,庠,xiáng,广,9,金,庠,YUDK,x,iang,2
4313,竑,hóng,立,9,,竑,UDCY,h,ong,2
4314,彦,yàn,彡,9,木,彦,UTER,y,an,4
4315,飒,sà,立,9,水,颯,UMQY,s,a,4
4316,闼,tà,门,9,火,闥,UDPI,t,a,4
4317,闾,lǘ,门,9,金,閭,UKKD,l,ü,2
4318,闿,kǎi,门,9,,闓,UMNV,k,ai,3
4319,阂,hé,门,9,水,閡,UYNW,h,e,2
4320,羑,yǒu,⺷,9,土,羑,UGQY,y,ou,3
4321,迸,bèng,辶,9,水,迸,UAPK,b,eng,4
4322,籼,xiān,米,9,金,籼,OMH,x,ian,1
4323,酋,qiú,酉,9,木,酋,USGF,q,iu,2
4324,炳,bǐng,火,9,火,炳,OGMW,b,ing,3
4325,炻,shí,火,9,,炻,ODG,sh,i,2
4326,炽,chì,火,9,火,熾,OKWY,ch,i,4
4327,炯,jiǒng,火,9,火,炯,OMKG,j,iong,3
4328,烀,hū,火,9,火,烀,OTUH,h,u,1
4329,炷,zhù,火,9,火,炷,OYGG,zh,u,4
4330,烃,tīng,火,9,火,烴,OCAG,t,ing,1
4331,洱,ěr,氵,9,水,洱,IBG,,er,3
4332,洹,huán,氵,9,水,洹,IGJG,h,uan,2
4333,洧,wěi,氵,9,水,洧,IDEG,w,ei,3
4334,洌,liè,氵,9,水,洌,IGQJ,l,ie,4
4335,浃,jiā,氵,9,水,浹,IGUW,j,ia,1
4336,洇,yīn,氵,9,水,洇,ILDY,y,in,1
4337,洄,huí,氵,9,水,洄,ILKG,h,ui,2
4338,洙,zhū,氵,9,水,洙,IRIY,zh,u,1
4339,涎,xián,氵,9,水,涎,ITHP,x,ian,2
4340,洎,jì,氵,9,水,洎,ITHG,j,i,4
4341,洫,xù,氵,9,水,洫,ITLG,x,u,4
4342,浍,"huì,kuài",氵,9,水,澮,IWFC,h,ui,4
4343,洮,táo,氵,9,水,洮,IIQN,t,ao,2
4344,洵,xún,氵,9,水,洵,IQJG,x,un,2
4345,浒,"hǔ,xǔ",氵,9,水,滸,IYTF,h,u,3
4346,浔,xún,氵,9,水,潯,IVFY,x,un,2
4347,浕,jìn,氵,9,,濜,INYU,j,in,4
4348,洳,rù,氵,9,水,洳,IVKG,r,u,4
4349,恸,tòng,忄,9,金,慟,NFCL,t,ong,4
4350,恓,"xī,qī,xù",忄,9,,恓,NSG,x,i,1
4351,恹,yān,忄,9,土,懨,NDDY,y,an,1
4352,恫,"dòng,tōng",忄,9,火,恫,NMGK,d,ong,4
4353,恺,kǎi,忄,9,火,愷,NMNN,k,ai,3
4354,恻,cè,忄,9,金,惻,NMJH,c,e,4
4355,恂,xún,忄,9,水,恂,NQJG,x,un,2
4356,恪,kè,忄,9,木,恪,NTKG,k,e,4
4357,恽,yùn,忄,9,土,惲,NPLH,y,un,4
4358,宥,yòu,宀,9,土,宥,PDEF,y,ou,4
4359,扃,jiōng,户,9,木,扃,YNMK,j,iong,1
4360,衲,nà,衤,9,火,衲,PUMW,n,a,4
4361,衽,rèn,衤,9,金,衽,PUTF,r,en,4
4362,衿,jīn,衤,9,木,衿,PUWN,j,in,1
4363,袂,mèi,衤,9,,袂,PUNW,m,ei,4
4364,祛,qū,礻,9,木,祛,PYFC,q,u,1
4365,祜,hù,礻,9,水,祜,PYDG,h,u,4
4366,祓,fú,礻,9,水,祓,PYDC,f,u,2
4367,祚,zuò,礻,9,金,祚,PYTF,z,uo,4
4368,诮,qiào,讠,9,木,誚,YIEG,q,iao,4
4369,祗,zhī,礻,9,木,祗,PYQY,zh,i,1
4370,祢,mí,礻,9,水,禰,PYQI,m,i,2
4371,诰,gào,讠,9,木,誥,YTFK,g,ao,4
4372,诳,kuáng,讠,9,木,誑,YQTG,k,uang,2
4373,鸩,zhèn,鸟,9,火,鴆,PQQG,zh,en,4
4374,昶,chǎng,日,9,土,昶,YNIJ,ch,ang,3
4375,郡,jùn,阝,9,木,郡,VTKB,j,un,4
4376,咫,zhǐ,尸,9,金,咫,NYKW,zh,i,3
4377,弭,mǐ,弓,9,水,弭,XBG,m,i,3
4378,牁,kē,爿,9,,牁,NHDK,k,e,1
4379,胥,xū,月,9,金,胥,NHEF,x,u,1
4380,陛,bì,阝,9,水,陛,BXXF,b,i,4
4381,陟,zhì,阝,9,金,陟,BHIT,zh,i,4
4382,娅,yà,女,9,土,婭,VGOG,y,a,4
4383,姮,héng,女,9,,姮,VGJG,h,eng,2
4384,娆,"ráo,rǎo",女,9,水,嬈,VATQ,r,ao,3
4385,姝,shū,女,9,金,姝,VRIY,sh,u,1
4386,姣,"jiāo,xiáo",女,9,木,姣,VUQY,j,iao,1
4387,姘,pīn,女,9,水,姘,VUAH,p,in,1
4388,姹,chà,女,9,金,姹,VPTA,ch,a,4
4389,怼,duì,心,9,火,懟,CFNU,d,ui,4
4390,羿,yì,羽,9,木,羿,NAJ,y,i,4
4391,炱,tái,火,9,火,炱,CKOU,t,ai,2
4392,矜,"jīn,guān,qín",矛,9,木,矜,CBTN,j,in,1
4393,绔,kù,纟,9,木,絝,XDFN,k,u,4
4394,骁,xiāo,马,9,金,驍,CATQ,x,iao,1
4395,骅,huá,马,9,水,驊,CWXF,h,ua,2
4396,绗,háng,纟,9,水,絎,XTFH,h,ang,2
4397,绛,jiàng,纟,9,木,絳,XTAH,j,iang,4
4398,骈,pián,马,9,水,駢,CUAH,p,ian,2
4399,耖,chào,耒,10,金,耖,DIIT,ch,ao,4
4400,挈,qiè,手,10,金,挈,DHVR,q,ie,4
4401,珥,ěr,王,10,火,珥,GBG,,er,3
4402,珙,gǒng,王,10,木,珙,GAWY,g,ong,3
4403,顼,xū,页,10,土,頊,GDMY,x,u,1
4404,珰,dāng,王,10,,璫,GIVG,d,ang,1
4405,珩,héng,王,10,水,珩,GTFH,h,eng,2
4406,珧,yáo,王,10,火,珧,GIQN,y,ao,2
4407,珣,xún,王,10,火,珣,GQJG,x,un,2
4408,珞,luò,王,10,火,珞,GTKG,l,uo,4
4409,琤,chēng,王,10,金,琤,GQVH,ch,eng,1
4410,珲,"huī,hún",王,10,水,琿,GPLH,h,un,2
4411,敖,áo,攵,10,土,敖,GQTY,,ao,2
4412,恚,huì,心,10,水,恚,FFNU,h,ui,4
4413,埔,"pǔ,bù",土,10,土,埔,FGEY,p,u,3
4414,埕,chéng,土,10,土,埕,FKGG,ch,eng,2
4415,埘,shí,土,10,,塒,FJFY,sh,i,2
4416,埙,xūn,土,10,土,塤,FKMY,x,un,1
4417,埚,guō,土,10,土,堝,FKMW,g,uo,1
4418,挹,yì,扌,10,木,挹,RKCN,y,i,4
4419,耆,"qí,shì",耂,10,木,耆,FTXJ,q,i,2
4420,耄,mào,老,10,火,耄,FTXN,m,ao,4
4421,埒,liè,土,10,土,埒,FEFY,l,ie,4
4422,捋,"lǚ,luō",扌,10,火,捋,REFY,l,ü,3
4423,贽,zhì,贝,10,火,贄,RVYM,zh,i,4
4424,垸,"yuàn,huán",土,10,,垸,FPFQ,h,uan,4
4425,捃,jùn,扌,10,木,捃,RVTK,j,un,4
4426,盍,hé,皿,10,水,盍,FCLF,h,e,2
4427,荸,bí,艹,10,木,荸,AFPB,b,i,2
4428,莆,pú,艹,10,木,莆,AGEY,p,u,2
4429,莳,"shì,shí",艹,10,,蒔,AJFU,sh,i,4
4430,莴,wō,艹,10,木,萵,AKMW,w,o,1
4431,莪,é,艹,10,木,莪,ATRT,,e,2
4432,莠,yǒu,艹,10,木,莠,ATEB,y,ou,3
4433,莓,méi,艹,10,木,莓,ATXU,m,ei,2
4434,莜,yóu,艹,10,木,莜,AWHT,y,ou,2
4435,莅,lì,艹,10,木,莅,AWUF,l,i,4
4436,荼,tú,艹,10,木,荼,AWTU,t,u,2
4437,莩,"piǎo,fú",艹,10,木,莩,AEBF,f,u,2
4438,荽,suī,艹,10,木,荽,AEVF,s,ui,1
4439,莸,yóu,艹,10,木,蕕,AQTN,y,ou,2
4440,荻,dí,艹,10,木,荻,AQTO,d,i,2
4441,莘,"shēn,xīn",艹,10,木,莘,AUJ,x,in,1
4442,莎,"shā,suō",艹,10,木,莎,AIIT,sh,a,1
4443,莞,"wǎn,guān,guǎn",艹,10,木,莞,APFQ,g,uan,1
4444,莨,"làng,liáng",艹,10,木,莨,AYVE,l,ang,4
4445,鸪,gū,鸟,10,木,鴣,DQYG,g,u,1
4446,莼,chún,艹,10,木,蒓,AXGN,ch,un,2
4447,栲,kǎo,木,10,木,栲,SFTN,k,ao,3
4448,栳,lǎo,木,10,木,栳,SFTX,l,ao,3
4449,郴,chēn,木,10,木,郴,SSBH,ch,en,1
4450,桓,huán,木,10,木,桓,SGJG,h,uan,2
4451,桡,"ráo,náo",木,10,木,橈,SATQ,r,ao,2
4452,桎,zhì,木,10,木,桎,SGCF,zh,i,4
4453,桢,zhēn,木,10,木,楨,SHMY,zh,en,1
4454,桤,qī,木,10,木,榿,SMNN,q,i,1
4455,梃,"tǐng,tìng",木,10,木,梃,STFP,t,ing,3
4456,栝,"guā,kuò",木,10,木,栝,STDG,g,ua,1
4457,桕,jiù,木,10,木,桕,SVG,j,iu,4
4458,桁,"héng,háng",木,10,木,桁,STFH,h,eng,2
4459,桧,"guì,huì",木,10,木,檜,SWFC,g,ui,4
4460,桅,wéi,木,10,木,桅,SQDB,w,ei,2
4461,栟,"bīng,bēn",木,10,木,栟,SUAH,b,ing,1
4462,桉,ān,木,10,木,桉,SPVG,,an,1
4463,栩,xǔ,木,10,木,栩,SNG,x,u,3
4464,逑,qiú,辶,10,木,逑,FIYP,q,iu,2
4465,逋,bū,辶,10,水,逋,GEHP,b,u,1
4466,彧,yù,彡,10,土,彧,AKGE,y,u,4
4467,鬲,"gé,lì",鬲,10,木,鬲,GKMH,l,i,4
4468,豇,jiāng,豆,10,木,豇,GKUA,j,iang,1
4469,酐,gān,酉,10,木,酐,SGFH,g,an,1
4470,逦,lǐ,辶,10,火,邐,GMYP,l,i,3
4471,厝,cuò,厂,10,金,厝,DAJD,c,uo,4
4472,孬,nāo,子,10,火,孬,GIVB,n,ao,1
4473,砝,fǎ,石,10,土,砝,DFCY,f,a,3
4474,砹,ài,石,10,土,砹,DAQY,,ai,4
4475,砺,lì,石,10,土,礪,DDDN,l,i,4
4476,砧,zhēn,石,10,土,砧,DHKG,zh,en,1
4477,砷,shēn,石,10,土,砷,DJHH,sh,en,1
4478,砟,zhǎ,石,10,土,砟,DTHF,zh,a,3
4479,砼,tóng,石,10,木,砼,DWAG,t,ong,2
4480,砥,dǐ,石,10,土,砥,DQAY,d,i,3
4481,砣,tuó,石,10,土,砣,DPXN,t,uo,2
4482,剞,jī,刂,10,金,剞,DSKJ,j,i,1
4483,砻,lóng,石,10,土,礱,DXDF,l,ong,2
4484,轼,shì,车,10,金,軾,LAAG,sh,i,4
4485,轾,zhì,车,10,土,輊,LGCF,zh,i,4
4486,辂,lù,车,10,火,輅,LTKG,l,u,4
4487,鸫,dōng,鸟,10,火,鶇,AIQG,d,ong,1
4488,趸,dǔn,足,10,火,躉,DNKH,d,un,3
4489,龀,chèn,齿,10,火,齔,HWBX,ch,en,4
4490,鸬,lú,鸟,10,火,鸕,HNQG,l,u,2
4491,虔,qián,虍,10,木,虔,HAYI,q,ian,2
4492,逍,xiāo,辶,10,金,逍,IEPD,x,iao,1
4493,眬,lóng,目,10,,矓,HDXN,l,ong,2
4494,唛,mài,口,10,水,嘜,KGTY,m,a,4
4495,晟,"shèng,chéng",日,10,火,晟,JDNT,sh,eng,4
4496,眩,xuàn,目,10,金,眩,HYXY,x,uan,4
4497,眙,"yí,chì",目,10,土,眙,HCKG,y,i,2
4498,哧,chī,口,10,火,哧,KFOY,ch,i,1
4499,哽,gěng,口,10,木,哽,KGJQ,g,eng,3
4500,唔,"wú,ńg,ń",口,10,土,唔,KGKG,w,u,2
4501,晁,cháo,日,10,金,晁,JIQB,ch,ao,2
4502,晏,yàn,日,10,土,晏,JPVF,y,an,4
4503,鸮,xiāo,鸟,10,,鴞,KGNG,x,iao,1
4504,趵,"bō,bào",⻊,10,水,趵,KHQY,b,ao,4
4505,趿,tā,⻊,10,火,趿,KHEY,t,a,1
